Ticker,Description,Price,Change %,Change from Open %,Pre-market Change %,Pre-market Volume,Average Volume (60 day),Volume,Relative Volume,Industry,Market Capitalization,Shares Float,Volatility,Relative Volume at Time
GSM,Ferroglobe PLC,6.69,2.45022971,2.45022971,,,1190766.66666667,948736,0.86774653,Other Metals/Minerals,1253930447,105509035.242,3.53302611,0.64318572
ULCC,"Frontier Group Holdings, Inc.",5.62,3.6900369,3.30882353,0.36900369,1805,2515568.26666667,1555810,0.43705389,Airlines,1242378085,38932465.296,4.94402985,0.38474063
UUUU,Energy Fuels Inc,7.68,1.45310436,1.05263158,1.58520476,29882,2364849.43333333,3274866,1.09436623,Other Metals/Minerals,1238414915.1311154,157648824.06,4.86842105,0.80842894
GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,12.04,-5.19685039,-3.68,-2.04724409,4572,1522511.28333333,1588275,1.10634926,Apparel/Footwear,1220377949.5034394,49972687.1808,5.48172757,0.83165747
BCRX,"BioCryst Pharmaceuticals, Inc.",5.94,3.125,2.06185567,-0.34722222,6611,3917346.13333333,2518403,0.41649104,Biotechnology,1216567681,198466679.697,5.36050753,0.39615897
AMC,"AMC Entertainment Holdings, Inc.",6.1,0.49423394,0.82644628,-0.16474465,307845,20678530.98333334,15845959,0.71958223,Movies/Entertainment,1209976997,197798426.688,4.02684564,0.49640275
SPHR,Sphere Entertainment Co.,34.32,-2.77620397,-2.5,0.56657224,100,1150999.16666667,365511,0.35093846,Media Conglomerates,1204988088.0000002,26830911.6152,3.86303775,0.29072601
LMND,"Lemonade, Inc.",17.12,0.52847915,0.70588235,0.11743981,13072,1967145.23333333,1824053,0.79676817,Property/Casualty Insurance,1197091555,49529542.9768,5.07462687,0.5621811
CENX,Century Aluminum Company,12.65,3.3496732,1.03833866,4.5751634,4281,1418301.51666667,2293668,0.91336197,Aluminum,1168918953,51776386.3134,7.53036437,0.65500551
MDRX,Veradigm Inc.,10.5,2.5390625,1.94174757,0,2940,1301514.38333333,1311327,0.39142135,Packaged Software,1147227619,106213066.38,2.83203125,0.48290107
KLG,WK Kellogg Co,13.21,1.53727902,0.99388379,1.22982321,400,2110583.31666667,1076877,0.77972543,Food: Specialty/Candy,1131189525.8400002,57436169.582352,2.4137931,0.81201341
VERV,"Verve Therapeutics, Inc.",14.29,1.41944642,-0.69492703,2.69694819,630,1716995.63333333,1354027,1.023751,Biotechnology,1122466131,51229487.3727,6.54929577,0.89082575
ACMR,"ACM Research, Inc.",18.52,-0.1886284,-0.59044552,0.99703584,867,1196465.1,432270,0.57669502,Industrial Machinery,1122456378,45549391.84,2.77777778,0.41639507
RDFN,Redfin Corporation,9.62,0.62761506,-1.23203285,2.30125523,64827,5471128.41666667,7602529,0.87044191,Real Estate Development,1108624546,110233006.47000001,8.90410959,0.63956854
BKD,Brookdale Senior Living Inc.,5.66,2.16606498,0.71174377,,,1873941.43333333,1103482,0.43287822,Hospital/Nursing Management,1065427780,168946052.094,3.23159785,0.29196696
AMPS,"Altus Power, Inc.",6.64,-0.15037594,-0.3003003,,,1297012.88333333,715047,0.46545875,Alternative Power Generation,1055693311,77776795.07000001,3.91404451,0.35231562
AXL,"American Axle & Manufacturing Holdings, Inc.",8.83,1.14547537,0.34090909,,,1813385.51666667,934164,0.23605029,Auto Parts: OEM,1033649066,110656475.629,1.94954128,0.26531584
TNGX,"Tango Therapeutics, Inc.",10.02,2.14067278,1.72588832,,,1160106.1,540697,0.74821535,Biotechnology,1021936767,51050380.57,5.99793175,0.84831363
ZNTL,"Zentalis Pharmaceuticals, Inc.",14.41,0.76923077,-0.5521049,,,1164464.26666667,1019947,0.71050274,Biotechnology,1019734734,63558020.2068,5.84095707,0.64146469
KURA,"Kura Oncology, Inc.",13.69,8.91010342,3.32075472,3.42004773,292,1046285.48333333,1059038,0.49945887,Biotechnology,1016785155,65814735.973,10.22120519,0.41978579
SAVA,"Cassava Sciences, Inc.",23.94,-3.81679389,-4.0096231,-0.27762153,15781,1545784.05,1737228,0.71802033,Biotechnology,1009647038.9999998,39576808.0515,11.59728122,0.59531876
WT,"WisdomTree, Inc.",6.69,-0.14925373,-0.74183976,,,1203544.81666667,755920,0.39903009,Investment Trusts/Mutual Funds,1005743551.0000002,113631912.43,2.26244344,0.27640453
SILV,SilverCrest Metals Inc.,6.79,2.413273,-0.29368576,2.11161388,8714,1344780.46666667,1288200,1.01573034,Precious Metals,990038772.4060065,139791670.30400002,4.93126386,0.86767652
ETNB,"89bio, Inc.",10.9,1.67910448,0.46082949,1.30597015,200,1808594.95,1311865,0.74825765,Pharmaceuticals: Major,989432763.0000002,88281417.2928,3.33642261,0.76755089
AMLX,"Amylyx Pharmaceuticals, Inc.",14.5,3.94265233,2.98295455,2.3655914,1231,1620974.96666667,1262038,0.98389678,Pharmaceuticals: Major,979007427,49791645.927348,4.7277937,0.91053909
UNFI,"United Natural Foods, Inc.",16.34,0.73982737,0.4302397,,,1022267.9,455701,0.19319825,Food Distributors,970726245.9999998,58321962.352,2.63157895,0.23057134
AHCO,AdaptHealth Corp.,7.09,-0.83916084,-1.39082058,0.6993007,609,1314319.96666667,946534,0.46955475,Finance/Rental/Leasing,967002736,73992666.11999999,4.24767359,0.34957464
EVRI,Everi Holdings Inc.,11.13,0.45126354,-0.2688172,0,121,1254302.95,740115,0.45350237,Casinos/Gaming,952355809.9999998,82981547.4474,1.99456029,0.34615477
LC,LendingClub Corporation,8.66,-0.91533181,-1.3667426,0.68649886,2951,1471700.08333333,1287291,0.54779054,Major Banks,949558293,105288697.86600003,2.4869867,0.42689778
CABA,"Cabaletta Bio, Inc.",22.14,0,0,1.67118338,535,1220937.03333333,635132,0.3601438,Biotechnology,948685934,34438448.4246,3.29620368,0.22279309
OLO,Olo Inc.,5.76,0.34843206,0.17391304,,,1402658.36666667,817184,0.58165609,Packaged Software,945684556,104316736.52700002,2.11267606,0.41982267
HAIN,"The Hain Celestial Group, Inc.",10.52,1.44648023,0.57361377,,,1065029.41666667,633512,0.57470961,Food: Major Diversified,943738877.9999998,88523674.98300001,3.46820809,0.5736751
PUMP,ProPetro Holding Corp.,8.47,-0.23557126,-1.62601626,,,1608347.35,877375,0.42323443,Oilfield Services/Equipment,933713360,77731790.226,3.08422301,0.36383381
METC,"Ramaco Resources, Inc.",17.78,6.40335129,5.45670225,0.29922202,100,1186882.8,1363012,0.86334327,Coal,902809788,35921971.3809,8.52923448,0.8970742
AMAM,"Ambrx Biopharma, Inc.",14.28,2.07290922,0.84745763,,,1221883.38333333,1116745,0.69995902,Biotechnology,901784856,46442172.6848,7.28194577,0.64384648
EDIT,"Editas Medicine, Inc.",10.83,4.73887814,3.73563218,0.67698259,100,1964485.55,2068291,0.75996424,Biotechnology,884526065.0000001,81049141.21609999,7.30769231,0.68473805
HOUS,Anywhere Real Estate Inc.,7.88,1.28534704,0.1270648,,,1427900.9,911251,0.51653362,Real Estate Development,870644422,106751406.328,3.47043702,0.42089134
BGS,"B&G Foods, Inc.",10.82,0,0.37105751,,,1402165.13333333,721889,0.42003823,Food: Major Diversified,850716201.9999999,76754475.89479999,2.46168137,0.40996941
GTN,"Gray Television, Inc.",8.72,-1.13378685,-1.58013544,0.22675737,226,1220254.56666667,475905,0.3442294,Broadcasting,835233007,82272048.8486,4.24665503,0.34322066
DDD,3D Systems Corporation,6.21,-0.9569378,-0.9569378,-0.79744817,2656,2245916.86666667,1541025,0.65837686,Information Technology Services,828625464.9999999,129308087.28599998,4.41176471,0.58598704
EB,"Eventbrite, Inc.",8.19,-0.48602673,-0.24360536,,,1221915.15,518718,0.35283295,Packaged Software,824103944.9999999,78671638.8295,1.83823529,0.25682954
AEHR,Aehr Test Systems,28.2,-0.45887752,-1.74216028,2.35262972,3600,1213028.41666667,448724,0.41097289,Electronic Production Equipment,812140637,27010604.2763,3.42267803,0.30059438
EYPT,"EyePoint Pharmaceuticals, Inc.",22.58,8.60990861,7.52380952,1.01010101,609,1364349.2,1955422,1.48991583,Pharmaceuticals: Major,797286994.0000001,30168951.6198,12.47619048,0.97222786
ALXO,ALX Oncology Holdings Inc.,15.38,18.03530315,14.7761194,2.22563315,25173,1516795.51666667,929234,0.9151457,Miscellaneous Commercial Services,766213355,27389828.2332,18.43283582,1.2981641
APLD,Applied Digital Corporation,7.19,1.41043724,0.55944056,1.55148096,12960,3480509.91666667,2281077,0.56424227,Data Processing Services,764298729,70053512.482368,5.89928058,0.53605068
RVNC,"Revance Therapeutics, Inc.",8.57,1.66073547,-0.11655012,-0.35587189,125,1733578.6,1147060,0.76465594,Pharmaceuticals: Major,752561467,78301366.05299999,4.49704142,0.58460931
TMCI,"Treace Medical Concepts, Inc.",12.13,2.1043771,-2.57028112,1.51515152,650,1050660.13333333,423401,0.49946986,Medical Specialties,748128159,43741658.4462,5.59796438,0.48226273
WW,"WW International, Inc.",9.41,-0.73839662,-0.73839662,0.3164557,9980,4506107.45,4450039,0.7065939,Other Consumer Services,744152353.9999999,76872742.156,5.17007535,0.56967306
AAOI,"Applied Optoelectronics, Inc.",20.9,0.77145612,0.38424592,-0.19286403,11197,2523909.63333333,2219133,0.61153577,Semiconductors,742714489.9999999,32729279.6732,8.80724711,0.50484333
HA,"Hawaiian Holdings, Inc.",14.29,2.36389685,2.65804598,-1.50429799,2290,3934539.15,1899377,0.53165895,Airlines,737846462,49536538.3116,3.31412104,0.88788341
AVXL,Anavex Life Sciences Corp.,8.95,2.28571429,1.3590034,1.14285714,2113,1112306.4,1267955,0.77319732,Biotechnology,734674246,79504715.402,7.38636364,0.51287267
YEXT,"Yext, Inc.",5.88,0.68493151,0.68493151,,,1019001.21666667,463830,0.38083151,Data Processing Services,729549960,100798021.857,1.81503889,0.32398918
WWW,"Wolverine World Wide, Inc.",9.12,-0.43668122,2.12765957,-2.83842795,10432,1107042.26666667,728586,0.49936273,Apparel/Footwear,725336054.0000001,76939263.30499999,6.10730594,0.41553062
SLRN,"ACELYRIN, INC.",7.12,0,-1.2482663,,,1118401.86666667,1069554,0.65324541,Pharmaceuticals: Major,693057178,61281203.775057,7.59312321,0.83299113
APPS,"Digital Turbine, Inc.",6.83,-0.87082729,-1.44300144,1.16110305,2944,1837410.1,1100900,0.35858106,Packaged Software,691930966,91108209.25199997,3.71073755,0.26068757
RNA,"Avidity Biosciences, Inc.",9.215,1.48678414,0.05428882,0.77092511,1485,1307275.15,883216,0.59719331,Biotechnology,682843098,65961049.8911,5.15117581,0.5404337
TVTX,"Travere Therapeutics, Inc.",9.06,4.98261877,4.01836969,0.81112399,392,1685832.93333333,1105437,0.62564241,Pharmaceuticals: Major,680821235.0000001,71146991.3988,6.65901263,0.49758256
CDNA,"CareDx, Inc.",11.95,2.22412318,2.39931448,,,1199347.18333333,783888,0.59739574,Medical Specialties,646475597.9999999,51634650.6672,8.33333333,0.45383067
STKL,"SunOpta, Inc.",5.35,0.37523452,0.18726592,,,1314852.46666667,660284,0.59381197,Food: Specialty/Candy,618739008,111071949.496,3.21361059,0.378855
NVAX,"Novavax, Inc.",5.06,2.4291498,2.4291498,1.01214575,66158,7757006.35,7923778,0.75015245,Biotechnology,601078517,111964682.97,5.51020408,0.6226632
BYND,"Beyond Meat, Inc.",8.95,-4.58422175,-3.24324324,-0.31982942,31114,2998768.4,2971180,0.69818606,Food: Major Diversified,577641122,60844190.87069999,6.66365994,0.58483731
IREN,Iris Energy Limited,8.37,8.984375,8.13953488,0.15104167,179925,3216369.75,10156524,1.55366321,Data Processing Services,573155031.0000001,50070260.168634,20.79615649,1.14811896
ADTN,"ADTRAN Holdings, Inc.",7.15,1.13154173,-0.1396648,1.13154173,282,1043787.51666667,447259,0.29808324,Computer Peripherals,562697840,66876206.62800001,2.54957507,0.30219113
CRBU,"Caribou Biosciences, Inc.",6.17,0,-0.48387097,1.29659643,450,1552585.46666667,1796537,1.01830664,Biotechnology,545620075,72484142.8748,7.26072607,0.79828857
BMEA,"Biomea Fusion, Inc.",14.31,-2.05338809,-2.45398773,1.64271047,4330,1174461.2,957091,0.33352547,Pharmaceuticals: Major,510949782.00000006,29565794.9262,9.55782074,0.4816946
DBI,Designer Brands Inc.,8.8,-0.6772009,2.20673635,-2.14446953,2252,1868569.81666667,1025804,0.3647862,Miscellaneous Commercial Services,500345778,41846607.076,4.14235706,0.40631639
ALT,"Altimmune, Inc.",9.27,17.4904943,15.875,1.26742712,171738,8606211.48333333,15020870,0.978247,Biotechnology,498066653,53196339.1432,19.31818182,0.91826286
COGT,"Cogent Biosciences, Inc.",5.74,4.36363636,2.5,1.63636364,3631,1602612.15,1042894,0.21917636,Biotechnology,494353189.00000006,69151267.45320001,5.9566787,0.24046671
REPL,"Replimune Group, Inc.",8.15,5.84415584,5.84415584,,,1473705.8,2251458,0.89733374,Biotechnology,481333641,43358503.2136,8.7012987,0.41371331
SILK,"Silk Road Medical, Inc.",11.69,4.18894831,3.17740512,,,1482759.43333333,815740,0.94681158,Medical Specialties,455272827,36334983.13500001,6.13879004,0.98661015
HIVE,HIVE Digital Technologies Ltd,5.11,4.28571429,2.81690141,1.42857143,206578,2296888.76666667,11445556,2.07934958,Information Technology Services,447792458.9778106,87357630.68100001,13.56993737,1.53673429
CGC,Canopy Growth Corporation,5.14,13.96895787,14.22222222,0.22172949,44113,2898357.03333333,6209716,1.58295103,Agricultural Commodities/Milling,426149023.53597647,65167163.1176,21.34831461,1.21563384
CDMO,"Avid Bioservices, Inc.",6.51,1.5600624,0.15384615,,,1335724.2,988688,0.28063241,Biotechnology,411687459,62650569.5264,6.2305296,0.31601181
MAXN,"Maxeon Solar Technologies, Ltd.",6.89,3.76506024,3.76506024,1.5060241,34992,2311437.73333333,4214100,1.0523171,Alternative Power Generation,363654553,31176360.58840001,11.78294574,0.77196522
SNBR,Sleep Number Corporation,15.87,-1.48975791,-1.61190329,2.42085661,1979,1076969.65,636253,0.60357692,Home Furnishings,352758368.00000006,21020286.076,4.51612903,0.47837315
QURE,uniQure N.V.,6.32,0.95846645,0.15847861,,,1297417.65,1163535,0.666967,Biotechnology,302168571,42515802.637,7.5562701,0.51765939
VRCA,Verrica Pharmaceuticals Inc.,6.82,6.39625585,6.5625,-0.31201248,600,1114069.78333333,750967,0.12615493,Pharmaceuticals: Major,286880280.00000006,25091449.7708,10.77170418,0.07341288
STTK,"Shattuck Labs, Inc.",6.6,2.3255814,3.125,-0.77674419,2245,1551729.66666667,534315,0.05941423,Biotechnology,280404196.99999994,36057231.4225,4.71698113,0.04192527
OM,"Outset Medical, Inc.",5.44,-4.8951049,-5.06108202,,,1498521.88333333,776138,0.83450073,Medical Specialties,273112868,49147993.9884,8.78815911,0.73477667
BIG,"Big Lots, Inc.",6.88,-0.72150072,-0.14513788,-1.87590188,6528,1619654.11666667,1110920,0.71440496,Discount Stores,201009912.00000003,27214590.9182,7.78625954,0.56992435
